27.07.202011:10:59;13130205;10192573;10627872;11892714;3224059;3323022;0;0;;
27.07.202011:11:00;13129948;10192490;10628923;11892983;3226423;3319116;1;0;;
27.07.202011:11:01;13129869;10192750;10628708;11892900;3221082;3306744;2;0;;
27.07.202011:11:02;13130117;10192564;10628821;11892760;3200167;3291138;3;0;;
27.07.202011:11:03;13130045;10192299;10628972;11892744;3199266;3291105;4;0;;
27.07.202011:11:04;13129887;10192203;10628934;11892823;3204325;3293981;5;0;;
27.07.202011:11:05;13129722;10192295;10629007;11892782;3207468;3292246;6;0;;
27.07.202011:11:06;13129380;10192407;10629010;11892866;3189912;3279897;7;0;;
27.07.202011:11:07;13129509;10192349;10629124;11892873;3181432;3274414;8;0;;
27.07.202011:11:08;13129640;10192047;10629344;11892976;3185930;3279167;9;0;;
27.07.202011:11:09;13129833;10191929;10629190;11892763;3198603;3287766;10;0;;
27.07.202011:11:10;13129879;10192125;10629344;11892783;3208904;3294648;11;0;;
27.07.202011:11:11;13129612;10192300;10629163;11892755;3215914;3299087;12;0;;
27.07.202011:11:12;13129617;10192129;10629119;11892990;3205311;3282744;13;0;;
27.07.202011:11:13;13129561;10192242;10628858;11892955;3180195;3259959;14;0;;
27.07.202011:11:14;13129731;10192106;10628648;11892869;3152744;3250892;15;0;;
27.07.202011:11:15;13129829;10191968;10628854;11892827;3166390;3267712;16;0;;
27.07.202011:11:16;13129574;10191918;10629316;11892989;3190473;3283880;17;0;;
27.07.202011:11:17;13129445;10191924;10629270;11893236;3204103;3287134;18;0;;
27.07.202011:11:18;13129481;10191956;10629321;11893177;3197841;3280982;19;0;;
27.07.202011:11:19;13129649;10191871;10629126;11892946;3189672;3275231;20;0;;
27.07.202011:11:20;13129633;10192103;10629057;11892918;3182199;3272608;21;0;;
27.07.202011:11:21;13129611;10192160;10629405;11892926;3184931;3275541;22;0;;
27.07.202011:11:22;13129779;10192444;10628614;11892784;3195762;3286991;23;0;;
27.07.202011:11:23;13129677;10192428;10628801;11892853;3194955;3286320;24;0;;
27.07.202011:11:24;13129266;10192342;10629034;11892789;3193802;3282768;25;0;;
27.07.202011:11:25;13129169;10192264;10629818;11892717;3192802;3281629;26;0;;
27.07.202011:11:26;13129211;10192528;10629634;11892772;3192862;3278970;27;0;;
27.07.202011:11:27;13129207;10192482;10629222;11892732;3188990;3276969;28;0;;
27.07.202011:11:28;13129213;10192397;10629242;11892492;3185956;3278591;29;0;;
27.07.202011:11:29;13128954;10192637;10629272;11892512;3187894;3276819;30;0;;
27.07.202011:11:30;13128796;10192467;10629738;11892463;3186960;3274351;31;0;;
27.07.202011:11:31;13128851;10192319;10629969;11892450;3191817;3279369;32;0;;
27.07.202011:11:32;13128908;10192535;10629224;11892754;3196632;3283965;33;0;;
27.07.202011:11:33;13128912;10192396;10629374;11892651;3195911;3281501;34;0;;
27.07.202011:11:34;13129041;10192373;10629243;11892539;3194982;3281114;35;0;;
27.07.202011:11:35;13128990;10192766;10629189;11892451;3203296;3287092;36;0;;
27.07.202011:11:36;13128943;10192657;10629116;11892520;3204587;3284222;37;0;;
27.07.202011:11:37;13129158;10192142;10630116;11892580;3180780;3266303;38;0;;
27.07.202011:11:38;13129208;10192225;10629425;11892539;3163249;3254547;39;0;;
27.07.202011:11:39;13129174;10192395;10629681;11892424;3184863;3276608;40;0;;
27.07.202011:11:40;13128891;10192391;10630321;11892445;3214204;3298538;41;0;;
27.07.202011:11:41;13128974;10192422;10630062;11892647;3221843;3299098;42;0;;
27.07.202011:11:42;13129242;10192619;10629257;11892527;3202997;3281862;43;0;;
27.07.202011:11:43;13129187;10192526;10629440;11892604;3190928;3276162;44;0;;
27.07.202011:11:44;13129080;10192682;10629291;11892483;3191371;3277955;45;0;;
27.07.202011:11:45;13128822;10192668;10629538;11892347;3193390;3279940;46;0;;
27.07.202011:11:46;13128902;10192635;10629331;11892512;3189838;3275451;47;0;;
27.07.202011:11:47;13129122;10192575;10629270;11892444;3188912;3278827;48;0;;
27.07.202011:11:48;13129015;10192465;10629383;11892442;3200563;3287693;49;0;;
27.07.202011:11:49;13128994;10192590;10629521;11892402;3208820;3294621;50;0;;
27.07.202011:11:50;13128870;10192307;10629900;11892485;3210148;3294305;51;0;;
27.07.202011:11:51;13129100;10192461;10629735;11892778;3207853;3296450;52;0;;
27.07.202011:11:52;13129017;10192385;10629830;11892582;3213753;3298950;53;0;;
27.07.202011:11:53;13128843;10192473;10630107;11892701;3208355;3295615;54;0;;
27.07.202011:11:54;13128773;10192355;10631149;11892839;3204088;3291213;55;0;;
27.07.202011:11:55;13129123;10192533;10630378;11892584;3200410;3293118;56;0;;
27.07.202011:11:56;13129455;10192666;10629872;11892559;3203838;3292185;57;0;;
27.07.202011:11:57;13129423;10192957;10628988;11892458;3195119;3284342;58;0;;
27.07.202011:11:58;13129323;10192943;10629209;11892349;3188456;3279433;59;0;;
27.07.202011:11:59;13129172;10193010;10629672;11892449;3183152;3276518;60;0;;
27.07.202011:12:00;13129322;10193097;10629356;11892364;3180069;3273830;61;0;;
27.07.202011:12:01;13129206;10192827;10629160;11892316;3180354;3274833;62;0;;
27.07.202011:12:02;13129079;10192749;10629547;11892404;3187511;3281233;63;0;;
27.07.202011:12:03;13129040;10192860;10629711;11892253;3190091;3280815;64;0;;
27.07.202011:12:04;13128751;10193029;10629632;11892187;3184252;3276480;65;0;;
27.07.202011:12:05;13128562;10192752;10629996;11892380;3184710;3278271;66;0;;
27.07.202011:12:06;13128927;10192646;10630136;11892380;3199812;3287760;67;0;;
27.07.202011:12:07;13129078;10192870;10629582;11892448;3216132;3302652;68;0;;
27.07.202011:12:08;13129226;10193012;10629357;11892150;3218848;3304115;69;0;;
27.07.202011:12:09;13129178;10193076;10629520;11892175;3223005;3307704;70;0;;
27.07.202011:12:10;13129029;10192809;10630762;11892646;3215934;3297266;71;0;;
27.07.202011:12:11;13129213;10192821;10629976;11892461;3206454;3282611;72;0;;
27.07.202011:12:12;13129110;10192894;10629495;11892353;3194976;3278733;73;0;;
27.07.202011:12:13;13128924;10192914;10629813;11892362;3200797;3282126;74;0;;
27.07.202011:12:14;13128641;10193001;10629918;11892366;3208446;3285432;75;0;;
27.07.202011:12:15;13128565;10192723;10630349;11892574;3205648;3283483;76;0;;
27.07.202011:12:16;13128825;10192723;10630015;11892466;3192924;3273722;77;0;;
27.07.202011:12:17;13128806;10192873;10629842;11892475;3186204;3269754;78;0;;
27.07.202011:12:18;13128814;10192874;10629772;11892341;3191023;3274158;79;0;;
27.07.202011:12:19;13128776;10192981;10629658;11892395;3202817;3279721;80;0;;
27.07.202011:12:20;13128761;10193011;10629342;11892528;3209451;3283748;81;0;;
27.07.202011:12:21;13128795;10192705;10629797;11892404;3213079;3284061;82;0;;
27.07.202011:12:22;13128784;10192522;10629896;11892521;3193384;3265880;83;0;;
27.07.202011:12:23;13128783;10192707;10630039;11892437;3171470;3247164;84;0;;
27.07.202011:12:24;13128899;10192587;10630004;11892381;3155336;3248624;85;0;;
27.07.202011:12:25;13129109;10192473;10629786;11892575;3177171;3265954;86;0;;
27.07.202011:12:26;13129066;10192333;10629905;11892751;3197422;3278793;87;0;;
27.07.202011:12:27;13128934;10192412;10630192;11892787;3204989;3279677;88;0;;
27.07.202011:12:28;13128828;10192609;10629986;11892654;3197201;3272722;89;0;;
27.07.202011:12:29;13128976;10192566;10629859;11892546;3186722;3266028;90;0;;
27.07.202011:12:30;13129213;10192717;10629700;11892655;3183889;3266184;91;0;;
27.07.202011:12:31;13129194;10192798;10629286;11892554;3187973;3271916;92;0;;
27.07.202011:12:32;13129075;10192703;10629474;11892418;3198205;3279640;93;0;;
27.07.202011:12:33;13128729;10192828;10629599;11892490;3196112;3278140;94;0;;
27.07.202011:12:34;13128638;10192582;10630091;11892830;3194205;3275653;95;0;;
27.07.202011:12:35;13128731;10192518;10630081;11892818;3194904;3274477;96;0;;
27.07.202011:12:36;13129178;10192578;10629831;11892720;3193427;3272537;97;0;;
27.07.202011:12:37;13128982;10192694;10629436;11892585;3187930;3269825;98;0;;
27.07.202011:12:38;13128642;10192609;10629987;11892416;3187243;3270709;99;0;;
27.07.202011:12:39;13128901;10192599;10630033;11892539;3188782;3269135;100;0;;
27.07.202011:12:40;13128786;10192688;10629559;11892769;3189370;3269563;101;0;;
27.07.202011:12:41;13128875;10192698;10629421;11892823;3196326;3273763;102;0;;
27.07.202011:12:42;13128934;10192469;10629687;11892615;3200068;3278151;103;0;;
27.07.202011:12:43;13128864;10192599;10629776;11892553;3196357;3273869;104;0;;
27.07.202011:12:44;13129063;10192598;10629551;11892571;3196377;3276317;105;0;;
27.07.202011:12:45;13129236;10192447;10629683;11892567;3206971;3284013;106;0;;
27.07.202011:12:46;13129195;10192528;10629561;11892652;3200360;3273448;107;0;;
27.07.202011:12:47;13129240;10192564;10629493;11892557;3174959;3255215;108;0;;
27.07.202011:12:48;13129192;10192399;10630133;11892484;3163917;3253576;109;0;;
27.07.202011:12:49;13128979;10192431;10629676;11892713;3196578;3278640;110;0;;
27.07.202011:12:50;13129143;10192298;10630179;11892691;3221155;3294650;111;0;;
27.07.202011:12:51;13129016;10192575;10629796;11892865;3221296;3289887;112;0;;
