27.07.202015:23:56;13203225;10141766;10656666;11858506;3205782;3315412;0;0;;
27.07.202015:23:57;13203207;10141760;10656766;11858371;3202755;3313219;1;0;;
27.07.202015:23:58;13203248;10142194;10656452;11858339;3199389;3309712;2;0;;
27.07.202015:23:59;13203388;10142142;10656853;11858356;3191923;3301636;3;0;;
27.07.202015:24:00;13203186;10141979;10656554;11858267;3180106;3293230;4;0;;
27.07.202015:24:01;13203225;10141886;10656913;11858258;3178479;3293853;5;0;;
27.07.202015:24:02;13203051;10141935;10656745;11858355;3185703;3298803;6;0;;
27.07.202015:24:03;13202859;10142139;10656939;11858215;3180500;3291839;7;0;;
27.07.202015:24:04;13202702;10141969;10657291;11858288;3173133;3288621;8;0;;
27.07.202015:24:05;13202884;10142116;10656882;11858364;3188073;3302368;9;0;;
27.07.202015:24:06;13203090;10141987;10656752;11858460;3203089;3312962;10;0;;
27.07.202015:24:07;13203081;10141934;10656748;11858311;3216951;3322929;11;0;;
27.07.202015:24:08;13202932;10142290;10656593;11858186;3219891;3328221;12;0;;
27.07.202015:24:09;13202871;10142001;10657405;11858422;3226477;3327909;13;0;;
27.07.202015:24:10;13203149;10142281;10657004;11858545;3217334;3316032;14;0;;
27.07.202015:24:11;13203132;10142244;10656687;11858387;3194939;3296105;15;0;;
27.07.202015:24:12;13203025;10142116;10656756;11858385;3193827;3297541;16;0;;
27.07.202015:24:13;13202709;10142116;10657132;11858178;3200058;3301702;17;0;;
27.07.202015:24:14;13202639;10141970;10657628;11858359;3208046;3304528;18;0;;
27.07.202015:24:15;13202662;10141863;10657251;11858419;3197835;3296600;19;0;;
27.07.202015:24:16;13202615;10141973;10657192;11858306;3187061;3289957;20;0;;
27.07.202015:24:17;13202614;10141996;10657412;11858400;3185979;3289894;21;0;;
27.07.202015:24:18;13202539;10142218;10657105;11858269;3196844;3296355;22;0;;
27.07.202015:24:19;13202557;10142007;10657037;11858331;3203611;3300486;23;0;;
27.07.202015:24:20;13202549;10141801;10657413;11858356;3208801;3304211;24;0;;
27.07.202015:24:21;13202748;10141966;10656940;11858434;3205479;3295197;25;0;;
27.07.202015:24:22;13202481;10141919;10657037;11858364;3181152;3275090;26;0;;
27.07.202015:24:23;13202562;10142105;10657187;11858270;3159341;3261578;27;0;;
27.07.202015:24:24;13202617;10141693;10657344;11858555;3163706;3276432;28;0;;
27.07.202015:24:25;13202599;10141593;10657114;11858567;3184524;3287997;29;0;;
27.07.202015:24:26;13202609;10141582;10657224;11858600;3199980;3297110;30;0;;
27.07.202015:24:27;13202264;10141793;10657593;11858644;3197864;3293228;31;0;;
27.07.202015:24:28;13202269;10141736;10657486;11858420;3190104;3285310;32;0;;
27.07.202015:24:29;13202559;10141696;10657711;11858548;3182270;3281912;33;0;;
