27.07.202014:30:59;12968948;10407478;10778086;11730105;3203312;3285601;0;0;;
27.07.202014:31:00;12973909;10398320;10794477;11729958;3212095;3289527;1;0;;
27.07.202014:31:01;12971349;10400763;10771462;11733092;3217717;3286323;2;0;;
27.07.202014:31:02;12970101;10405561;10776557;11732545;3203391;3273990;3;0;;
27.07.202014:31:03;12971891;10402259;10779794;11731975;3190936;3264828;4;0;;
27.07.202014:31:04;12973305;10399820;10788489;11731332;3184506;3262208;5;0;;
27.07.202014:31:05;12972427;10398273;10774119;11733542;3183034;3259145;6;0;;
27.07.202014:31:06;12972066;10404772;10786233;11731857;3180836;3252920;7;0;;
27.07.202014:31:07;12976468;10394710;10796275;11730134;3181423;3259335;8;0;;
27.07.202014:31:08;12973333;10396253;10770766;11734089;3188826;3265296;9;0;;
27.07.202014:31:09;12972036;10402971;10782813;11732955;3193883;3270651;10;0;;
27.07.202014:31:10;12975290;10397878;10793644;11731322;3194069;3268417;11;0;;
27.07.202014:31:11;12974350;10398040;10776126;11733588;3201299;3274752;12;0;;
27.07.202014:31:12;12972571;10404332;10781207;11732996;3214541;3283250;13;0;;
27.07.202014:31:13;12976164;10396939;10795687;11730850;3202469;3267441;14;0;;
27.07.202014:31:14;12973030;10397832;10772110;11734756;3171045;3244753;15;0;;
27.07.202014:31:15;12971424;10405926;10783606;11732958;3162608;3243753;16;0;;
27.07.202014:31:16;12975681;10396692;10795048;11731642;3195119;3271467;17;0;;
27.07.202014:31:17;12972580;10401528;10771978;11734463;3216240;3286148;18;0;;
27.07.202014:31:18;12971907;10404783;10782447;11733392;3214137;3281066;19;0;;
27.07.202014:31:19;12974274;10398506;10784861;11732767;3193424;3263375;20;0;;
27.07.202014:31:20;12974587;10398182;10787810;11732768;3189334;3261082;21;0;;
27.07.202014:31:21;12973623;10399272;10778044;11733767;3191969;3263788;22;0;;
27.07.202014:31:22;12973775;10402327;10787617;11732183;3192074;3265449;23;0;;
27.07.202014:31:23;12975724;10394961;10786701;11732379;3185782;3260671;24;0;;
27.07.202014:31:24;12970683;10403272;10767331;11734450;3189682;3267305;25;0;;
27.07.202014:31:25;12973402;10401954;10794611;11731523;3200911;3274081;26;0;;
27.07.202014:31:26;12976557;10394825;10790977;11732235;3211834;3283936;27;0;;
27.07.202014:31:27;12972097;10402260;10770945;11734110;3208754;3283440;28;0;;
27.07.202014:31:28;12973376;10401453;10790824;11731697;3208841;3285678;29;0;;
27.07.202014:31:29;12975849;10393136;10790904;11732516;3210508;3284751;30;0;;
27.07.202014:31:30;12970694;10403425;10766108;11735283;3205292;3281486;31;0;;
27.07.202014:31:31;12973240;10402386;10790679;11732467;3197673;3275510;32;0;;
